store_name,storeid,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,year_first,year_last,X,Y,method,match,dup,st_type,loc_id,store_name_l,store
DOLLAR GENERAL 8304,st_152842,138,W Church St,NA,Batesburg,SC,29006,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-81.53167,33.91343,usda,NA,NA,CO,L210840,dollar general 8304,Dollar General
DOLLAR GENERAL 8306,st_155015,384,Twin City Memorial Hwy,NA,N Tonawanda,NY,14120,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-78.86104,43.02303,usda,NA,NA,CO,L210841,dollar general 8306,Dollar General
DOLLAR GENERAL 8308,st_155016,74,West Ave,NA,Canandaigua,NY,14424,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-77.28474,42.88667,usda,NA,NA,CO,L210842,dollar general 8308,Dollar General
DOLLAR GENERAL 831,st_142666,4305,Fm 517 Rd E,NA,Dickinson,TX,77539,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-95.04554,29.46356,usda,NA,NA,CO,L210843,dollar general 831,Dollar General
Dollar General 8310,st_149170,5992,Route 322,NA,Reynoldsville,PA,15851,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-78.86317,41.08624,usda,NA,NA,CO,L210844,dollar general 8310,Dollar General
Dollar General 8311,st_012597,5001,Spring Rd,NA,Shermans Dale,PA,17090,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-77.15279,40.31131,usda,NA,NA,CO,L210845,dollar general 8311,Dollar General
DOLLAR GENERAL 8312,st_022797,13206,State Route 107,NA,Montpelier,OH,43543,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.57289,41.58659,usda,NA,NA,CO,L210846,dollar general 8312,Dollar General
Dollar General 8313,st_033724,52,Berlin Rd,NA,Clementon,NJ,8021,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-74.98856,39.80532,usda,NA,NA,CO,L210847,dollar general 8313,Dollar General
Dollar General 8314,st_415002,132,Rudy Mason Pkwy,NA,Aiken,SC,29801,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-81.70301,33.57649,usda,NA,NA,CO,L210848,dollar general 8314,Dollar General
Dollar General 8315,st_146198,110,8th St,NA,Baldwin City,KS,66006,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-95.1888,38.78206,usda,NA,NA,CO,L210849,dollar general 8315,Dollar General
Dollar General 8317,st_147075,421,E US Highway 24,NA,Independence,MO,64050,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-94.40961,39.10103,usda,NA,NA,CO,L210850,dollar general 8317,Dollar General
DOLLAR GENERAL 8318,st_142554,2502,Highway 180 E,NA,Mineral Wells,TX,76067,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-98.08701,32.80997,usda,NA,NA,CO,L210851,dollar general 8318,Dollar General
DOLLAR GENERAL 8319,st_147820,820,State Route 244,NA,Alfred Station,NY,14803,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-77.77087,42.26769,usda,NA,NA,CO,L210852,dollar general 8319,Dollar General
DOLLAR GENERAL 8320,st_151355,101,Shuford Rd,NA,Columbus,NC,28722,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.20826,35.24325,usda,NA,NA,CO,L210853,dollar general 8320,Dollar General
DOLLAR GENERAL 8322,st_151206,880,MACON AVE,NA,JACKSON,GA,30233,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.9437,33.28886,usda,NA,NA,CO,L210854,dollar general 8322,Dollar General
DOLLAR GENERAL 8323,st_153531,3227,Salem Rd SE,NA,Conyers,GA,30013,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.97266,33.60432,usda,NA,NA,CO,L210855,dollar general 8323,Dollar General
DOLLAR GENERAL 8324,st_006654,1707,Bradyville Pike,NA,Murfreesboro,TN,37130,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-86.36405,35.8251,usda,NA,NA,CO,L210856,dollar general 8324,Dollar General
DOLLAR GENERAL 8329,st_001200,422,N Belcher Rd,NA,Clearwater,FL,33765,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.74626,27.97115,usda,NA,NA,CO,L210857,dollar general 8329,Dollar General
DOLLAR GENERAL 8331,st_022800,136,S Locust St,NA,Oak Harbor,OH,43449,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.14496,41.50653,usda,NA,NA,CO,L210858,dollar general 8331,Dollar General
Dollar General 8332,st_147110,1705,N Osage Blvd,NA,Nevada,MO,64772,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-94.34547,37.85221,usda,NA,NA,CO,L210859,dollar general 8332,Dollar General
DOLLAR GENERAL 8333,st_001479,1201,Lincoln Ave,NA,Lockport,NY,14094,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-78.6647,43.15314,usda,NA,NA,CO,L210860,dollar general 8333,Dollar General
Dollar General 8334,st_011108,917,S Kingshighway St,NA,Sikeston,MO,63801,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-89.58534,36.86842,usda,NA,NA,CO,L210861,dollar general 8334,Dollar General
DOLLAR GENERAL 8335,st_151535,1906,E Oglethorpe Blvd,NA,Albany,GA,31705,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.10192,31.57113,usda,NA,NA,CO,L210862,dollar general 8335,Dollar General
Dollar General 8336,st_064249,711,Evesham Ave,NA,Somerdale,NJ,8083,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-75.02198,39.85783,usda,NA,NA,CO,L210863,dollar general 8336,Dollar General
DOLLAR GENERAL 8338,st_147821,25,Gardenville Pkwy W,NA,West Seneca,NY,14224,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-78.75475,42.86428,usda,NA,NA,CO,L210864,dollar general 8338,Dollar General
Dollar General 8339,st_150616,303,NE Idaho St,NA,Leon,IA,50144,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-93.74583,40.74112,usda,NA,NA,CO,L210865,dollar general 8339,Dollar General
Dollar General 8341,st_000928,713,High St NE,NA,Elkader,IA,52043,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-91.40137,42.86221,usda,NA,NA,CO,L210866,dollar general 8341,Dollar General
Dollar General 8342,st_150617,612,E Main St,NA,Lamoni,IA,50140,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-93.9264,40.62368,usda,NA,NA,CO,L210867,dollar general 8342,Dollar General
DOLLAR GENERAL 8343,st_003632,413,E Main St,NA,Lowell,MI,49331,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-85.33538,42.93503,usda,NA,NA,CO,L210868,dollar general 8343,Dollar General
DOLLAR GENERAL 8344,st_148387,4290,Georgia Highway 120,NA,Buchanan,GA,30113,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-85.18791,33.80236,usda,NA,NA,CO,L210869,dollar general 8344,Dollar General
DOLLAR GENERAL 8345,st_144326,1420,W Wood St,NA,Paris,TN,38242,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-88.34423,36.30284,usda,NA,NA,CO,L210870,dollar general 8345,Dollar General
Dollar General 8346,st_006177,8884,Route 522,NA,Middleburg,PA,17842,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-77.03055,40.79019,usda,NA,NA,CO,L210871,dollar general 8346,Dollar General
DOLLAR GENERAL 8351,st_022801,1660,E Dublin Granville Rd,NA,Columbus,OH,43229,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.97318,40.08735,usda,NA,NA,CO,L210872,dollar general 8351,Dollar General
DOLLAR GENERAL 8352,st_022829,1020,S Clinton St,NA,Defiance,OH,43512,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.37222,41.27789,usda,NA,NA,CO,L210873,dollar general 8352,Dollar General
DOLLAR GENERAL 8353,st_151324,175,Highway 520,NA,Cusseta,GA,31805,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.78431,32.30202,usda,NA,NA,CO,L210874,dollar general 8353,Dollar General
Dollar General 8354,st_147663,1800,E River St,NA,Eureka,KS,67045,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-96.27328,37.81782,usda,NA,NA,CO,L210875,dollar general 8354,Dollar General
DOLLAR GENERAL 8355,st_144323,5005,Highway 43 N,NA,Mount Pleasant,TN,38474,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-87.27988,35.4386,usda,NA,NA,CO,L210876,dollar general 8355,Dollar General
DOLLAR GENERAL 8356,st_150559,817,Pass Rd,NA,Gulfport,MS,39501,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-89.06577,30.38739,usda,NA,NA,CO,L210877,dollar general 8356,Dollar General
DOLLAR GENERAL 8357,st_022838,1237,Morse Rd,NA,Columbus,OH,43229,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.98598,40.06103,usda,NA,NA,CO,L210878,dollar general 8357,Dollar General
DOLLAR GENERAL 8358,st_022799,254,Federal Ave NW,NA,Massillon,OH,44647,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-81.52622,40.79652,usda,NA,NA,CO,L210879,dollar general 8358,Dollar General
DOLLAR GENERAL 8359,st_022823,1191,N Court St,NA,Circleville,OH,43113,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.94022,39.62035,usda,NA,NA,CO,L210880,dollar general 8359,Dollar General
DOLLAR GENERAL 8360,st_027731,6181,McKee St,NA,Newfane,NY,14108,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-78.6982,43.27585,usda,NA,NA,CO,L210881,dollar general 8360,Dollar General
DOLLAR GENERAL 8361,st_152577,11900,Buchanan Trl W,NA,Mercersburg,PA,17236,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-77.90579,39.83585,usda,NA,NA,CO,L210882,dollar general 8361,Dollar General
Dollar General 8362,st_031504,804,Wehrle Dr,NA,Buffalo,NY,14221,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-78.75343,42.94963,usda,NA,NA,CO,L210883,dollar general 8362,Dollar General
DOLLAR GENERAL 8363,st_030680,13475,Broadway St,NA,Alden,NY,14004,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-78.48518,42.89999,usda,NA,NA,CO,L210884,dollar general 8363,Dollar General
DOLLAR GENERAL 8364,st_147815,801,Lake St,NA,Elmira,NY,14901,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-76.80443,42.10073,usda,NA,NA,CO,L169268,dollar general 8364,Dollar General
Dollar General 8365,st_001032,311,E 1st St,NA,Ogallala,NE,69153,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-101.71647,41.12511,usda,NA,NA,CO,L210885,dollar general 8365,Dollar General
DOLLAR GENERAL 8366,st_155018,3372,Sheridan Dr,NA,Amherst,NY,14226,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-78.80874,42.98012,usda,NA,NA,CO,L210886,dollar general 8366,Dollar General
DOLLAR GENERAL 8368,st_022691,4871,Transit Rd,NA,Depew,NY,14043,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-78.69686,42.87542,usda,NA,NA,CO,L210887,dollar general 8368,Dollar General
DOLLAR GENERAL 8370,st_155019,735,Center St,NA,Lewiston,NY,14092,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-79.03785,43.17249,usda,NA,NA,CO,L210888,dollar general 8370,Dollar General
DOLLAR GENERAL 8372,st_142834,5131,Plains Blvd,NA,Amarillo,TX,79106,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-101.89467,35.19584,usda,NA,NA,CO,L210889,dollar general 8372,Dollar General
DOLLAR GENERAL 8373,st_000557,522,Albany St,NA,Little Falls,NY,13365,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-74.85758,43.04316,usda,NA,NA,CO,L210890,dollar general 8373,Dollar General
Dollar General 8375,st_154137,61,ANTHRA RD,NA,COAL TOWNSHIP,PA,17866,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-76.51643,40.7872,usda,NA,NA,CO,L210891,dollar general 8375,Dollar General
DOLLAR GENERAL 8376,st_148043,1752,River Rd,NA,Johns Island,SC,29455,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-80.03914,32.74454,usda,NA,NA,CO,L210892,dollar general 8376,Dollar General
DOLLAR GENERAL 8378,st_153072,3550,N Macarthur Blvd,NA,Warr Acres,OK,73122,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-97.61887,35.50696,usda,NA,NA,CO,L210893,dollar general 8378,Dollar General
DOLLAR GENERAL 8379,st_147822,164,E 4th St,NA,Dunkirk,NY,14048,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-79.32894,42.48401,usda,NA,NA,CO,L210894,dollar general 8379,Dollar General
DOLLAR GENERAL 8380,st_022820,7410,County Road 107,NA,Proctorville,OH,45669,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.36626,38.44069,usda,NA,NA,CO,L210895,dollar general 8380,Dollar General
DOLLAR GENERAL 8381,st_151325,1214,US Highway 82,NA,Georgetown,GA,39854,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-85.09299,31.88265,usda,NA,NA,CO,L210896,dollar general 8381,Dollar General
Dollar General 8382,st_148852,3201,Highway 411 NE,NA,White,GA,30184,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.7476,34.27407,usda,NA,NA,CO,L210897,dollar general 8382,Dollar General
DOLLAR GENERAL 8384,st_010879,124,N Henry St,NA,Stoneville,NC,27048,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-79.90716,36.467,usda,NA,NA,CO,L210898,dollar general 8384,Dollar General
DOLLAR GENERAL 8385,st_153589,1706,S Gloster St,NA,Tupelo,MS,38801,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-88.71997,34.21887,usda,NA,NA,CO,L210899,dollar general 8385,Dollar General
Dollar General 8386,st_145830,507,E Wilson St,NA,Valliant,OK,74764,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-95.08672,34.00063,usda,NA,NA,CO,L210900,dollar general 8386,Dollar General
Dollar General 8387,st_011349,209,S Meridian Ave,NA,Cozad,NE,69130,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-99.98594,40.85144,usda,NA,NA,CO,L210901,dollar general 8387,Dollar General
DOLLAR GENERAL 8389,st_012590,4531,Fairfax Byp,NA,Valley,AL,36854,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-85.19232,32.7866,usda,NA,NA,CO,L210902,dollar general 8389,Dollar General
DOLLAR GENERAL 839,st_142688,955,Highway 327 E,NA,Silsbee,TX,77656,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-94.17136,30.3407,usda,NA,NA,CO,L210903,dollar general 839,Dollar General
DOLLAR GENERAL 8392,st_153230,106,Washington St,NA,Uniontown,AL,36786,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-87.52195,32.4493,usda,NA,NA,CO,L210904,dollar general 8392,Dollar General
DOLLAR GENERAL 8393,st_147823,9033,State Route 408,NA,Nunda,NY,14517,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-77.93987,42.58942,usda,NA,NA,CO,L210905,dollar general 8393,Dollar General
Dollar General 8394,st_145395,843,Sharon New Castle Rd,NA,Farrell,PA,16121,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-80.48373,41.21457,usda,NA,NA,CO,L210906,dollar general 8394,Dollar General
DOLLAR GENERAL 8396,st_153532,5785,New Calhoun Hwy NE,NA,Rome,GA,30161,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-85.07884,34.34002,usda,NA,NA,CO,L210907,dollar general 8396,Dollar General
DOLLAR GENERAL 8397,st_010880,336,NE Center St,NA,Faison,NC,28341,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-78.13454,35.12023,usda,NA,NA,CO,L210908,dollar general 8397,Dollar General
DOLLAR GENERAL 8398,st_145950,5943,Hwy 11 S,NA,Pink Hill,NC,28572,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-77.73463,35.075,usda,NA,NA,CO,L210909,dollar general 8398,Dollar General
DOLLAR GENERAL 8399,st_153569,60,Center St,NA,Columbus,MS,39702,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-88.32424,33.44291,usda,NA,NA,CO,L210910,dollar general 8399,Dollar General
DOLLAR GENERAL 8401,st_009339,4290,S Babcock St,NA,Melbourne,FL,32901,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-80.62168,28.04503,usda,NA,NA,CO,L210911,dollar general 8401,Dollar General
DOLLAR GENERAL 8402,st_147824,1360,Route 5,NA,Silver Creek,NY,14136,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-79.15171,42.54903,usda,NA,NA,CO,L210912,dollar general 8402,Dollar General
Dollar General 8403,st_013398,120,N Pine St,NA,Langhorne,PA,19047,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-74.91773,40.17713,usda,NA,NA,CO,L210913,dollar general 8403,Dollar General
DOLLAR GENERAL 8404,st_013319,100,Genoa Crossing Dr,NA,Goldsboro,NC,27530,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-78.03468,35.33431,usda,NA,NA,CO,L210914,dollar general 8404,Dollar General
DOLLAR GENERAL 8405,st_154194,14166,Alabama St,NA,Jay,FL,32565,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-87.15091,30.95168,usda,NA,NA,CO,L210915,dollar general 8405,Dollar General
Dollar General 8406,st_146199,105,Park St,NA,Gallatin,MO,64640,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-93.96154,39.91843,usda,NA,NA,CO,L210916,dollar general 8406,Dollar General
DOLLAR GENERAL 8408,st_153571,213,Broad St,NA,Shannon,MS,38868,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-88.70934,34.11793,usda,NA,NA,CO,L210917,dollar general 8408,Dollar General
DOLLAR GENERAL 8409,st_145655,1905,Spillway Rd,NA,Brandon,MS,39047,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-90.03983,32.3818,usda,NA,NA,CO,L210918,dollar general 8409,Dollar General
DOLLAR GENERAL 8410,st_022859,258,E State Route 14,NA,Columbiana,OH,44408,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-80.69291,40.90015,usda,NA,NA,CO,L210919,dollar general 8410,Dollar General
Dollar General 8412,st_006173,6858,Route 711,NA,Seward,PA,15954,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-79.02235,40.40679,usda,NA,NA,CO,L210920,dollar general 8412,Dollar General
Dollar General 8413,st_022845,810,S Market St,NA,Loudonville,OH,44842,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.24491,40.62169,usda,NA,NA,CO,L210921,dollar general 8413,Dollar General
DOLLAR GENERAL 8416,st_142539,117,S Old Betsy Rd,NA,Keene,TX,76059,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-97.33157,32.39594,usda,NA,NA,CO,L210922,dollar general 8416,Dollar General
DOLLAR GENERAL 8417,st_000585,1802,Pine Ave,NA,Niagara Falls,NY,14301,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-79.04005,43.09516,usda,NA,NA,CO,L210923,dollar general 8417,Dollar General
Dollar General 8418,st_322894,1,Mill Rd,NA,Newville,PA,17241,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-77.38964,40.17785,usda,NA,NA,CO,L210924,dollar general 8418,Dollar General
Dollar General 8419,st_004735,1651,Blue Ridge Blvd,NA,Troutville,VA,24175,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-79.84365,37.34751,usda,NA,NA,CO,L210925,dollar general 8419,Dollar General
Dollar General 842,st_147668,311,N State Route 7,NA,Pleasant Hill,MO,64080,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-94.26216,38.78875,usda,NA,NA,CO,L210926,dollar general 842,Dollar General
DOLLAR GENERAL 8420,st_022835,418,N Michigan Ave,NA,Edgerton,OH,43517,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.74809,41.45327,usda,NA,NA,CO,L210927,dollar general 8420,Dollar General
DOLLAR GENERAL 8422,st_022830,5680,Cleveland Ave,NA,Columbus,OH,43231,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.95089,40.08615,usda,NA,NA,CO,L210928,dollar general 8422,Dollar General
DOLLAR GENERAL 8427,st_000520,315,W Ferry St,NA,Buffalo,NY,14213,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-78.88989,42.91525,usda,NA,NA,CO,L210929,dollar general 8427,Dollar General
DOLLAR GENERAL 8431,st_150542,3825,S Highway 27,NA,Somerset,KY,42501,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.62668,37.03995,usda,NA,NA,CO,L210930,dollar general 8431,Dollar General
DOLLAR GENERAL 8432,st_002923,6236,Highway 90,NA,Milton,FL,32570,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-87.06302,30.60703,usda,NA,NA,CO,L210931,dollar general 8432,Dollar General
Dollar General 8434,st_142521,1100,E Main St,NA,Honey Grove,TX,75446,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-95.90067,33.58389,usda,NA,NA,CO,L210932,dollar general 8434,Dollar General
DOLLAR GENERAL 8435,st_002021,701,E 4th St,NA,Delavan,IL,61734,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-89.53917,40.37258,usda,NA,NA,CO,L210933,dollar general 8435,Dollar General
Dollar General 8436,st_409445,3337,Lincoln Hwy E,NA,Paradise,PA,17562,Combination Grocery/Other,2,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-76.10046,40.00396,usda,NA,NA,CO,L210934,dollar general 8436,Dollar General
Dollar General 8437,st_005066,1820,Elm St,NA,Syracuse,NE,68446,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-96.17775,40.65465,usda,NA,NA,CO,L210935,dollar general 8437,Dollar General
DOLLAR GENERAL 8438,st_144748,132,Sauve Rd,NA,River Ridge,LA,70123,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-90.21923,29.96182,usda,NA,NA,CO,L210936,dollar general 8438,Dollar General
DOLLAR GENERAL 8439,st_147825,760,Foote Ave,NA,Jamestown,NY,14701,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-79.22848,42.07987,usda,NA,NA,CO,L210937,dollar general 8439,Dollar General
Dollar General 844,st_000981,817,E 15th St,NA,Joplin,MO,64804,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-94.50604,37.07486,usda,NA,NA,CO,L210938,dollar general 844,Dollar General
DOLLAR GENERAL 8440,st_000583,604,E Main St,NA,Palmyra,NY,14522,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-77.22256,43.06277,usda,NA,NA,CO,L210939,dollar general 8440,Dollar General
DOLLAR GENERAL 8441,st_022836,170,William St,NA,Yorkville,OH,43971,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-80.70257,40.16581,usda,NA,NA,CO,L210940,dollar general 8441,Dollar General
